arch,cpu-clock,isa,l1d_assoc,l1d_cache_lines,l1d_shared_by_threads,l1d_size,l2_assoc,l2_cache_lines,l2_shared_by_threads,l2_size,l3_assoc,l3_cache_lines,l3_shared_by_threads,l3_size,mem-size,mem-type,mem_clock,num-cpus,runtime,bus_speed
IntelCorei56500_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,5,10246.36,4096
IntelCorei56500_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,6,10192.52,4096
IntelCorei56500_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,7,9975.44,4096
IntelCorei56500_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,8,9941.28,4096
IntelCorei56500_DDR42133_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2133,1,19453.48,4096
IntelCorei56500_DDR42133_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2133,2,12893.76,4096
IntelCorei56500_DDR42133_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2133,3,16431.68,4096
IntelCorei56500_DDR42133_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2133,4,19509.04,4096
IntelCorei56500_DDR42133_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2133,5,10246.36,4096
IntelCorei56500_DDR42133_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2133,6,10192.52,4096
IntelCorei56500_DDR42133_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2133,7,9975.44,4096
IntelCorei56500_DDR42133_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2133,8,9941.28,4096
IntelCorei53470_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,1,19453.48,1024
IntelCorei53470_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,2,12893.76,1024
IntelCorei53470_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,3,16431.68,1024
IntelCorei53470_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,4,19509.04,1024
IntelCorei53470_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,5,10246.36,1024
IntelCorei53470_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,6,10192.52,1024
IntelCorei53470_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,7,9975.44,1024
IntelCorei53470_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,8,9941.28,1024
IntelCorei53470_DDR31600_4GB,3.4,X86_64,16,64,1,32,16,64,1,256,48,64,4,6144,4,DDR3,1600,1,19453.48,1024
IntelCorei53470_DDR31600_4GB,3.4,X86_64,16,64,1,32,16,64,1,256,48,64,4,6144,4,DDR3,1600,2,12893.76,1024
IntelCorei53470_DDR31600_4GB,3.4,X86_64,16,64,1,32,16,64,1,256,48,64,4,6144,4,DDR3,1600,3,16431.68,1024
IntelCorei53470_DDR31600_4GB,3.4,X86_64,16,64,1,32,16,64,1,256,48,64,4,6144,4,DDR3,1600,4,19509.04,1024
IntelCorei53470_DDR31600_4GB,3.4,X86_64,16,64,1,32,16,64,1,256,48,64,4,6144,4,DDR3,1600,5,10246.36,1024
IntelCorei53470_DDR31600_4GB,3.4,X86_64,16,64,1,32,16,64,1,256,48,64,4,6144,4,DDR3,1600,6,10192.52,1024
IntelCorei53470_DDR31600_4GB,3.4,X86_64,16,64,1,32,16,64,1,256,48,64,4,6144,4,DDR3,1600,7,9975.44,1024
IntelCorei53470_DDR31600_4GB,3.4,X86_64,16,64,1,32,16,64,1,256,48,64,4,6144,4,DDR3,1600,8,9941.28,1024
IntelCorei76500U_DDR31600_8GB,3,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,1,19453.48,4096
IntelCorei76500U_DDR31600_8GB,3,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,2,12893.76,4096
IntelCorei76500U_DDR31600_8GB,3,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,3,16431.68,4096
IntelCorei76500U_DDR31600_8GB,3,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,4,19509.04,4096
IntelCorei76500U_DDR31600_8GB,3,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,5,10246.36,4096
IntelCorei76500U_DDR31600_8GB,3,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,6,10192.52,4096
IntelCorei76500U_DDR31600_8GB,3,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,7,9975.44,4096
IntelCorei76500U_DDR31600_8GB,3,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,8,9941.28,4096
IntelCore2Duo_DDR2667_2GB,1.6,X86_64,8,64,1,32,2,64,1,512,0,0,0,0,2,DDR2,667,1,33472.68,2048
IntelCore2Duo_DDR2667_2GB,1.6,X86_64,8,64,1,32,2,64,1,512,0,0,0,0,2,DDR2,667,2,13442.84,2048
IntelCore2Duo_DDR2667_2GB,1.6,X86_64,8,64,1,32,2,64,1,512,0,0,0,0,2,DDR2,667,3,13031.44,2048
IntelCore2Duo_DDR2667_2GB,1.6,X86_64,8,64,1,32,2,64,1,512,0,0,0,0,2,DDR2,667,4,11377.76,2048
IntelCore2Duo_DDR2667_2GB,1.6,X86_64,8,64,1,32,2,64,1,512,0,0,0,0,2,DDR2,667,5,11508.64,2048
IntelCore2Duo_DDR2667_2GB,1.6,X86_64,8,64,1,32,2,64,1,512,0,0,0,0,2,DDR2,667,6,11411.8,2048
IntelCore2Duo_DDR2667_2GB,1.6,X86_64,8,64,1,32,2,64,1,512,0,0,0,0,2,DDR2,667,7,11306.24,2048
IntelCore2Duo_DDR2667_2GB,1.6,X86_64,8,64,1,32,2,64,1,512,0,0,0,0,2,DDR2,667,8,11208.12,2048
IntelCorei54460_DDR31600_4GB,3.2,X86_64,8,64,1,32,8,64,1,256,12,64,4,6144,4,DDR3,1600,1,33472.68,2048
IntelCorei54460_DDR31600_4GB,3.2,X86_64,8,64,1,32,8,64,1,256,12,64,4,6144,4,DDR3,1600,2,13442.84,2048
IntelCorei54460_DDR31600_4GB,3.2,X86_64,8,64,1,32,8,64,1,256,12,64,4,6144,4,DDR3,1600,3,13031.44,2048
IntelCorei54460_DDR31600_4GB,3.2,X86_64,8,64,1,32,8,64,1,256,12,64,4,6144,4,DDR3,1600,4,11377.76,2048
IntelCorei54460_DDR31600_4GB,3.2,X86_64,8,64,1,32,8,64,1,256,12,64,4,6144,4,DDR3,1600,5,11508.64,2048
IntelCorei54460_DDR31600_4GB,3.2,X86_64,8,64,1,32,8,64,1,256,12,64,4,6144,4,DDR3,1600,6,11411.8,2048
IntelCorei54460_DDR31600_4GB,3.2,X86_64,8,64,1,32,8,64,1,256,12,64,4,6144,4,DDR3,1600,7,11306.24,2048
IntelCorei54460_DDR31600_4GB,3.2,X86_64,8,64,1,32,8,64,1,256,12,64,4,6144,4,DDR3,1600,8,11208.12,2048
IntelCorei56500_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,1,33472.68,4096
IntelCorei56500_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,2,13442.84,4096
IntelCorei56500_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,3,13031.44,4096
IntelCorei56500_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,4,11377.76,4096
IntelCorei56500_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,5,11508.64,4096
IntelCorei56500_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,6,11411.8,4096
IntelCorei56500_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,7,11306.24,4096
IntelCorei56500_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,8,11208.12,4096
IntelCorei56500_DDR42133_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2133,1,33472.68,4096
IntelCorei56500_DDR42133_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2133,2,13442.84,4096
IntelCorei56500_DDR42133_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2133,3,13031.44,4096
IntelCorei56500_DDR42133_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2133,4,11377.76,4096
IntelCorei56500_DDR42133_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2133,5,11508.64,4096
IntelCorei56500_DDR42133_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2133,6,11411.8,4096
IntelCorei56500_DDR42133_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2133,7,11306.24,4096
IntelCorei56500_DDR42133_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2133,8,11208.12,4096
IntelCorei53470_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,1,33472.68,1024
IntelCorei53470_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,2,13442.84,1024
IntelCorei53470_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,3,13031.44,1024
IntelCorei53470_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,4,11377.76,1024
IntelCorei53470_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,5,11508.64,1024
IntelCorei53470_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,6,11411.8,1024
IntelCorei53470_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,7,11306.24,1024
IntelCorei53470_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,8,11208.12,1024
IntelCorei53470_DDR31600_4GB,3.4,X86_64,16,64,1,32,16,64,1,256,48,64,4,6144,4,DDR3,1600,1,33472.68,1024
IntelCorei53470_DDR31600_4GB,3.4,X86_64,16,64,1,32,16,64,1,256,48,64,4,6144,4,DDR3,1600,2,13442.84,1024
IntelCorei53470_DDR31600_4GB,3.4,X86_64,16,64,1,32,16,64,1,256,48,64,4,6144,4,DDR3,1600,3,13031.44,1024
IntelCorei53470_DDR31600_4GB,3.4,X86_64,16,64,1,32,16,64,1,256,48,64,4,6144,4,DDR3,1600,4,11377.76,1024
IntelCorei53470_DDR31600_4GB,3.4,X86_64,16,64,1,32,16,64,1,256,48,64,4,6144,4,DDR3,1600,5,11508.64,1024
IntelCorei53470_DDR31600_4GB,3.4,X86_64,16,64,1,32,16,64,1,256,48,64,4,6144,4,DDR3,1600,6,11411.8,1024
IntelCorei53470_DDR31600_4GB,3.4,X86_64,16,64,1,32,16,64,1,256,48,64,4,6144,4,DDR3,1600,7,11306.24,1024
IntelCorei53470_DDR31600_4GB,3.4,X86_64,16,64,1,32,16,64,1,256,48,64,4,6144,4,DDR3,1600,8,11208.12,1024
IntelCorei76500U_DDR31600_8GB,3,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,1,33472.68,4096
IntelCorei76500U_DDR31600_8GB,3,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,2,13442.84,4096
IntelCorei76500U_DDR31600_8GB,3,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,3,13031.44,4096
IntelCorei76500U_DDR31600_8GB,3,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,4,11377.76,4096
IntelCorei76500U_DDR31600_8GB,3,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,5,11508.64,4096
IntelCorei76500U_DDR31600_8GB,3,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,6,11411.8,4096
IntelCorei76500U_DDR31600_8GB,3,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,7,11306.24,4096
IntelCorei76500U_DDR31600_8GB,3,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,8,11208.12,4096
