arch,cpu-clock,isa,l1d_assoc,l1d_cache_lines,l1d_shared_by_threads,l1d_size,l2_assoc,l2_cache_lines,l2_shared_by_threads,l2_size,l3_assoc,l3_cache_lines,l3_shared_by_threads,l3_size,mem-size,mem-type,mem_clock,num-cpus,PS,runtime
IntelCorei77820HK_LPDDR32133_4GB,2.9,X86_64,8,64,1,32,4,64,1,256,16,64,4,8,4,LPDDR3,2133,4,4000,2184
IntelCorei77820HK_LPDDR32133_6GB,2.9,X86_64,8,64,1,32,4,64,1,256,16,64,4,8,6,LPDDR3,2133,4,4000,2184
IntelCorei77820HK_LPDDR32133_7GB,2.9,X86_64,8,64,1,32,4,64,1,256,16,64,4,8,7,LPDDR3,2133,4,4000,2184
IntelCorei77820HK_DDR42400_2GB,2.9,X86_64,8,64,1,32,4,64,1,256,16,64,4,8,2,DDR4,2400,4,4000,2191
IntelCorei77820HK_DDR42400_3GB,2.9,X86_64,8,64,1,32,4,64,1,256,16,64,4,8,3,DDR4,2400,4,4000,2191
IntelCorei77820HK_DDR42400_4GB,2.9,X86_64,8,64,1,32,4,64,1,256,16,64,4,8,4,DDR4,2400,4,4000,2191
IntelCorei77820HK_DDR42400_6GB,2.9,X86_64,8,64,1,32,4,64,1,256,16,64,4,8,6,DDR4,2400,4,4000,2191
IntelCorei77820HK_DDR42400_7GB,2.9,X86_64,8,64,1,32,4,64,1,256,16,64,4,8,7,DDR4,2400,4,4000,2191
IntelCorei76822EQ_DDR31600_2GB,2,X86_64,8,64,1,32,4,64,1,256,16,64,4,8,2,DDR3,1600,4,4000,3004
IntelCorei76822EQ_DDR31600_3GB,2,X86_64,8,64,1,32,4,64,1,256,16,64,4,8,3,DDR3,1600,4,4000,3004
IntelCorei76822EQ_DDR31600_4GB,2,X86_64,8,64,1,32,4,64,1,256,16,64,4,8,4,DDR3,1600,4,4000,3004
IntelCorei76822EQ_DDR31600_6GB,2,X86_64,8,64,1,32,4,64,1,256,16,64,4,8,6,DDR3,1600,4,4000,3004
IntelCorei76822EQ_DDR31600_7GB,2,X86_64,8,64,1,32,4,64,1,256,16,64,4,8,7,DDR3,1600,4,4000,3004
IntelCorei76822EQ_LPDDR31866_2GB,2,X86_64,8,64,1,32,4,64,1,256,16,64,4,8,2,LPDDR3,1866,4,4000,2972
IntelCorei76822EQ_LPDDR31866_3GB,2,X86_64,8,64,1,32,4,64,1,256,16,64,4,8,3,LPDDR3,1866,4,4000,2972
IntelCorei76822EQ_LPDDR31866_4GB,2,X86_64,8,64,1,32,4,64,1,256,16,64,4,8,4,LPDDR3,1866,4,4000,2972
IntelCorei76822EQ_LPDDR31866_6GB,2,X86_64,8,64,1,32,4,64,1,256,16,64,4,8,6,LPDDR3,1866,4,4000,2972
IntelCorei76822EQ_LPDDR31866_7GB,2,X86_64,8,64,1,32,4,64,1,256,16,64,4,8,7,LPDDR3,1866,4,4000,2972
IntelCorei76822EQ_DDR42133_2GB,2,X86_64,8,64,1,32,4,64,1,256,16,64,4,8,2,DDR4,2133,4,4000,2984
IntelCorei76822EQ_DDR42133_3GB,2,X86_64,8,64,1,32,4,64,1,256,16,64,4,8,3,DDR4,2133,4,4000,2984
IntelCorei76822EQ_DDR42133_4GB,2,X86_64,8,64,1,32,4,64,1,256,16,64,4,8,4,DDR4,2133,4,4000,2984
IntelCorei76822EQ_DDR42133_6GB,2,X86_64,8,64,1,32,4,64,1,256,16,64,4,8,6,DDR4,2133,4,4000,2984
IntelCorei76822EQ_DDR42133_7GB,2,X86_64,8,64,1,32,4,64,1,256,16,64,4,8,7,DDR4,2133,4,4000,2984
IntelCorei76820EQ_LPDDR31866_2GB,2.8,X86_64,8,64,1,32,4,64,1,256,16,64,4,8,2,LPDDR3,1866,4,4000,2236
IntelCorei76820EQ_LPDDR31866_3GB,2.8,X86_64,8,64,1,32,4,64,1,256,16,64,4,8,3,LPDDR3,1866,4,4000,2236
IntelCorei76820EQ_LPDDR31866_4GB,2.8,X86_64,8,64,1,32,4,64,1,256,16,64,4,8,4,LPDDR3,1866,4,4000,2236
IntelCorei76820EQ_LPDDR31866_6GB,2.8,X86_64,8,64,1,32,4,64,1,256,16,64,4,8,6,LPDDR3,1866,4,4000,2236
IntelCorei76820EQ_LPDDR31866_7GB,2.8,X86_64,8,64,1,32,4,64,1,256,16,64,4,8,7,LPDDR3,1866,4,4000,2236
IntelCorei76820EQ_DDR42133_2GB,2.8,X86_64,8,64,1,32,4,64,1,256,16,64,4,8,2,DDR4,2133,4,4000,2266
IntelCorei76820EQ_DDR42133_3GB,2.8,X86_64,8,64,1,32,4,64,1,256,16,64,4,8,3,DDR4,2133,4,4000,2266
IntelCorei76820EQ_DDR42133_4GB,2.8,X86_64,8,64,1,32,4,64,1,256,16,64,4,8,4,DDR4,2133,4,4000,2266
IntelCorei76820EQ_DDR42133_6GB,2.8,X86_64,8,64,1,32,4,64,1,256,16,64,4,8,6,DDR4,2133,4,4000,2266
IntelCorei76820EQ_DDR42133_7GB,2.8,X86_64,8,64,1,32,4,64,1,256,16,64,4,8,7,DDR4,2133,4,4000,2266
IntelCorei76700HQ_DDR31600_2GB,2.6,X86_64,8,64,1,32,4,64,1,256,12,64,4,6,2,DDR3,1600,4,4000,2434
IntelCorei76700HQ_DDR31600_3GB,2.6,X86_64,8,64,1,32,4,64,1,256,12,64,4,6,3,DDR3,1600,4,4000,2434
IntelCorei76700HQ_DDR31600_4GB,2.6,X86_64,8,64,1,32,4,64,1,256,12,64,4,6,4,DDR3,1600,4,4000,2434
IntelCorei76700HQ_DDR31600_6GB,2.6,X86_64,8,64,1,32,4,64,1,256,12,64,4,6,6,DDR3,1600,4,4000,2434
IntelCorei76700HQ_DDR31600_7GB,2.6,X86_64,8,64,1,32,4,64,1,256,12,64,4,6,7,DDR3,1600,4,4000,2434
IntelCorei58350U_DDR42400_2GB,1.7,X86_64,8,64,1,32,4,64,1,256,12,64,4,6,2,DDR4,2400,4,4000,3435
IntelCorei58350U_DDR42400_3GB,1.7,X86_64,8,64,1,32,4,64,1,256,12,64,4,6,3,DDR4,2400,4,4000,3435
IntelCorei58350U_DDR42400_4GB,1.7,X86_64,8,64,1,32,4,64,1,256,12,64,4,6,4,DDR4,2400,4,4000,3435
IntelCorei58350U_DDR42400_6GB,1.7,X86_64,8,64,1,32,4,64,1,256,12,64,4,6,6,DDR4,2400,4,4000,3435
IntelCorei58350U_DDR42400_7GB,1.7,X86_64,8,64,1,32,4,64,1,256,12,64,4,6,7,DDR4,2400,4,4000,3435
IntelCorei58350U_LPDDR32133_2GB,1.7,X86_64,8,64,1,32,4,64,1,256,12,64,4,6,2,LPDDR3,2133,4,4000,3426
IntelCorei58350U_LPDDR32133_3GB,1.7,X86_64,8,64,1,32,4,64,1,256,12,64,4,6,3,LPDDR3,2133,4,4000,3426
IntelCorei58350U_LPDDR32133_4GB,1.7,X86_64,8,64,1,32,4,64,1,256,12,64,4,6,4,LPDDR3,2133,4,4000,3426
IntelCorei58350U_LPDDR32133_6GB,1.7,X86_64,8,64,1,32,4,64,1,256,12,64,4,6,6,LPDDR3,2133,4,4000,3426
IntelCorei58350U_LPDDR32133_7GB,1.7,X86_64,8,64,1,32,4,64,1,256,12,64,4,6,7,LPDDR3,2133,4,4000,3426
IntelCorei57300U_DDR42133_2GB,2.6,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,2,DDR4,2133,2,4000,2408
IntelCorei57300U_DDR42133_3GB,2.6,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,3,DDR4,2133,2,4000,2408
IntelCorei57300U_DDR42133_4GB,2.6,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,4,DDR4,2133,2,4000,2408
IntelCorei57300U_DDR42133_6GB,2.6,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,6,DDR4,2133,2,4000,2408
IntelCorei57300U_DDR42133_7GB,2.6,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,7,DDR4,2133,2,4000,2408
IntelCorei57440EQ_DDR31600_2GB,2.9,X86_64,8,64,1,32,4,64,1,256,12,64,4,6,2,DDR3,1600,4,4000,2212
IntelCorei57440EQ_DDR31600_3GB,2.9,X86_64,8,64,1,32,4,64,1,256,12,64,4,6,3,DDR3,1600,4,4000,2212
IntelCorei57440EQ_DDR31600_4GB,2.9,X86_64,8,64,1,32,4,64,1,256,12,64,4,6,4,DDR3,1600,4,4000,2212
IntelCorei57440EQ_DDR31600_6GB,2.9,X86_64,8,64,1,32,4,64,1,256,12,64,4,6,6,DDR3,1600,4,4000,2212
IntelCorei57440EQ_DDR31600_7GB,2.9,X86_64,8,64,1,32,4,64,1,256,12,64,4,6,7,DDR3,1600,4,4000,2212
IntelCorei57440EQ_DDR42400_2GB,2.9,X86_64,8,64,1,32,4,64,1,256,12,64,4,6,2,DDR4,2400,4,4000,2191
IntelCorei57440EQ_DDR42400_3GB,2.9,X86_64,8,64,1,32,4,64,1,256,12,64,4,6,3,DDR4,2400,4,4000,2191
IntelCorei57440EQ_DDR42400_4GB,2.9,X86_64,8,64,1,32,4,64,1,256,12,64,4,6,4,DDR4,2400,4,4000,2191
IntelCorei57440EQ_DDR42400_6GB,2.9,X86_64,8,64,1,32,4,64,1,256,12,64,4,6,6,DDR4,2400,4,4000,2191
IntelCorei57440EQ_DDR42400_7GB,2.9,X86_64,8,64,1,32,4,64,1,256,12,64,4,6,7,DDR4,2400,4,4000,2191
IntelCorei57300HQ_LPDDR32133_2GB,2.5,X86_64,8,64,1,32,4,64,1,256,12,64,4,6,2,LPDDR3,2133,4,4000,2466
IntelCorei57300HQ_LPDDR32133_3GB,2.5,X86_64,8,64,1,32,4,64,1,256,12,64,4,6,3,LPDDR3,2133,4,4000,2466
IntelCorei57300HQ_LPDDR32133_4GB,2.5,X86_64,8,64,1,32,4,64,1,256,12,64,4,6,4,LPDDR3,2133,4,4000,2466
IntelCorei57300HQ_LPDDR32133_6GB,2.5,X86_64,8,64,1,32,4,64,1,256,12,64,4,6,6,LPDDR3,2133,4,4000,2466
IntelCorei57300HQ_LPDDR32133_7GB,2.5,X86_64,8,64,1,32,4,64,1,256,12,64,4,6,7,LPDDR3,2133,4,4000,2466
IntelCorei56360U_DDR31600_2GB,2,X86_64,8,64,1,32,4,64,1,256,16,64,2,4,2,DDR3,1600,2,4000,3004
IntelCorei56360U_DDR31600_3GB,2,X86_64,8,64,1,32,4,64,1,256,16,64,2,4,3,DDR3,1600,2,4000,3004
IntelCorei56360U_DDR31600_4GB,2,X86_64,8,64,1,32,4,64,1,256,16,64,2,4,4,DDR3,1600,2,4000,3004
IntelCorei56360U_DDR31600_6GB,2,X86_64,8,64,1,32,4,64,1,256,16,64,2,4,6,DDR3,1600,2,4000,3004
IntelCorei56360U_DDR31600_7GB,2,X86_64,8,64,1,32,4,64,1,256,16,64,2,4,7,DDR3,1600,2,4000,3004
IntelCorei56360U_LPDDR32133_2GB,2,X86_64,8,64,1,32,4,64,1,256,16,64,2,4,2,LPDDR3,2133,2,4000,2972
IntelCorei56360U_LPDDR32133_3GB,2,X86_64,8,64,1,32,4,64,1,256,16,64,2,4,3,LPDDR3,2133,2,4000,2972
IntelCorei56360U_LPDDR32133_4GB,2,X86_64,8,64,1,32,4,64,1,256,16,64,2,4,4,LPDDR3,2133,2,4000,2972
IntelCorei56360U_LPDDR32133_6GB,2,X86_64,8,64,1,32,4,64,1,256,16,64,2,4,6,LPDDR3,2133,2,4000,2972
IntelCorei56360U_LPDDR32133_7GB,2,X86_64,8,64,1,32,4,64,1,256,16,64,2,4,7,LPDDR3,2133,2,4000,2972
IntelCorei56360U_DDR42133_2GB,2,X86_64,8,64,1,32,4,64,1,256,16,64,2,4,2,DDR4,2133,2,4000,2984
IntelCorei56360U_DDR42133_3GB,2,X86_64,8,64,1,32,4,64,1,256,16,64,2,4,3,DDR4,2133,2,4000,2984
IntelCorei56360U_DDR42133_4GB,2,X86_64,8,64,1,32,4,64,1,256,16,64,2,4,4,DDR4,2133,2,4000,2984
IntelCorei56360U_DDR42133_6GB,2,X86_64,8,64,1,32,4,64,1,256,16,64,2,4,6,DDR4,2133,2,4000,2984
IntelCorei56360U_DDR42133_7GB,2,X86_64,8,64,1,32,4,64,1,256,16,64,2,4,7,DDR4,2133,2,4000,2984
IntelCorei56300U_LPDDR32133_2GB,2.4,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,2,LPDDR3,2133,2,4000,2549
IntelCorei56300U_LPDDR32133_3GB,2.4,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,3,LPDDR3,2133,2,4000,2549
IntelCorei56300U_LPDDR32133_4GB,2.4,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,4,LPDDR3,2133,2,4000,2549
IntelCorei56300U_LPDDR32133_6GB,2.4,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,6,LPDDR3,2133,2,4000,2549
IntelCorei56300U_LPDDR32133_7GB,2.4,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,7,LPDDR3,2133,2,4000,2549
IntelCorei56442EQ_DDR31600_2GB,1.9,X86_64,8,64,1,32,4,64,1,256,12,64,4,6,2,DDR3,1600,4,4000,3140
IntelCorei56442EQ_DDR31600_3GB,1.9,X86_64,8,64,1,32,4,64,1,256,12,64,4,6,3,DDR3,1600,4,4000,3140
IntelCorei56442EQ_DDR31600_4GB,1.9,X86_64,8,64,1,32,4,64,1,256,12,64,4,6,4,DDR3,1600,4,4000,3140
IntelCorei56442EQ_DDR31600_6GB,1.9,X86_64,8,64,1,32,4,64,1,256,12,64,4,6,6,DDR3,1600,4,4000,3140
IntelCorei56442EQ_DDR31600_7GB,1.9,X86_64,8,64,1,32,4,64,1,256,12,64,4,6,7,DDR3,1600,4,4000,3140
IntelCorei56442EQ_LPDDR31866_2GB,1.9,X86_64,8,64,1,32,4,64,1,256,12,64,4,6,2,LPDDR3,1866,4,4000,3103
IntelCorei56442EQ_LPDDR31866_3GB,1.9,X86_64,8,64,1,32,4,64,1,256,12,64,4,6,3,LPDDR3,1866,4,4000,3103
IntelCorei56442EQ_LPDDR31866_4GB,1.9,X86_64,8,64,1,32,4,64,1,256,12,64,4,6,4,LPDDR3,1866,4,4000,3103
IntelCorei56442EQ_LPDDR31866_6GB,1.9,X86_64,8,64,1,32,4,64,1,256,12,64,4,6,6,LPDDR3,1866,4,4000,3103
IntelCorei56442EQ_LPDDR31866_7GB,1.9,X86_64,8,64,1,32,4,64,1,256,12,64,4,6,7,LPDDR3,1866,4,4000,3103
IntelCorei56442EQ_DDR42133_2GB,1.9,X86_64,8,64,1,32,4,64,1,256,12,64,4,6,2,DDR4,2133,4,4000,3128
IntelCorei56442EQ_DDR42133_3GB,1.9,X86_64,8,64,1,32,4,64,1,256,12,64,4,6,3,DDR4,2133,4,4000,3128
IntelCorei56442EQ_DDR42133_4GB,1.9,X86_64,8,64,1,32,4,64,1,256,12,64,4,6,4,DDR4,2133,4,4000,3128
IntelCorei56442EQ_DDR42133_6GB,1.9,X86_64,8,64,1,32,4,64,1,256,12,64,4,6,6,DDR4,2133,4,4000,3128
IntelCorei56442EQ_DDR42133_7GB,1.9,X86_64,8,64,1,32,4,64,1,256,12,64,4,6,7,DDR4,2133,4,4000,3128
IntelCorei56440EQ_LPDDR31866_2GB,2.7,X86_64,8,64,1,32,4,64,1,256,12,64,4,6,2,LPDDR3,1866,4,4000,2309
IntelCorei56440EQ_LPDDR31866_3GB,2.7,X86_64,8,64,1,32,4,64,1,256,12,64,4,6,3,LPDDR3,1866,4,4000,2309
IntelCorei56440EQ_LPDDR31866_4GB,2.7,X86_64,8,64,1,32,4,64,1,256,12,64,4,6,4,LPDDR3,1866,4,4000,2309
IntelCorei56440EQ_LPDDR31866_6GB,2.7,X86_64,8,64,1,32,4,64,1,256,12,64,4,6,6,LPDDR3,1866,4,4000,2309
IntelCorei56440EQ_LPDDR31866_7GB,2.7,X86_64,8,64,1,32,4,64,1,256,12,64,4,6,7,LPDDR3,1866,4,4000,2309
IntelCorei56440EQ_DDR42133_2GB,2.7,X86_64,8,64,1,32,4,64,1,256,12,64,4,6,2,DDR4,2133,4,4000,2327
IntelCorei56440EQ_DDR42133_3GB,2.7,X86_64,8,64,1,32,4,64,1,256,12,64,4,6,3,DDR4,2133,4,4000,2327
IntelCorei56440EQ_DDR42133_4GB,2.7,X86_64,8,64,1,32,4,64,1,256,12,64,4,6,4,DDR4,2133,4,4000,2327
IntelCorei56440EQ_DDR42133_6GB,2.7,X86_64,8,64,1,32,4,64,1,256,12,64,4,6,6,DDR4,2133,4,4000,2327
IntelCorei56440EQ_DDR42133_7GB,2.7,X86_64,8,64,1,32,4,64,1,256,12,64,4,6,7,DDR4,2133,4,4000,2327
IntelCorei38130U_DDR42400_2GB,2.2,X86_64,8,64,1,32,4,64,1,256,16,64,2,4,2,DDR4,2400,2,4000,2751
IntelCorei38130U_DDR42400_3GB,2.2,X86_64,8,64,1,32,4,64,1,256,16,64,2,4,3,DDR4,2400,2,4000,2751
IntelCorei38130U_DDR42400_4GB,2.2,X86_64,8,64,1,32,4,64,1,256,16,64,2,4,4,DDR4,2400,2,4000,2751
IntelCorei38130U_DDR42400_6GB,2.2,X86_64,8,64,1,32,4,64,1,256,16,64,2,4,6,DDR4,2400,2,4000,2751
IntelCorei38130U_DDR42400_7GB,2.2,X86_64,8,64,1,32,4,64,1,256,16,64,2,4,7,DDR4,2400,2,4000,2751
IntelCorei38130U_LPDDR32133_2GB,2.2,X86_64,8,64,1,32,4,64,1,256,16,64,2,4,2,LPDDR3,2133,2,4000,2743
IntelCorei38130U_LPDDR32133_3GB,2.2,X86_64,8,64,1,32,4,64,1,256,16,64,2,4,3,LPDDR3,2133,2,4000,2743
IntelCorei38130U_LPDDR32133_4GB,2.2,X86_64,8,64,1,32,4,64,1,256,16,64,2,4,4,LPDDR3,2133,2,4000,2743
IntelCorei38130U_LPDDR32133_6GB,2.2,X86_64,8,64,1,32,4,64,1,256,16,64,2,4,6,LPDDR3,2133,2,4000,2743
IntelCorei38130U_LPDDR32133_7GB,2.2,X86_64,8,64,1,32,4,64,1,256,16,64,2,4,7,LPDDR3,2133,2,4000,2743
IntelCorei37100U_DDR31600_2GB,2.4,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,2,DDR3,1600,2,4000,2586
IntelCorei37100U_DDR31600_3GB,2.4,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,3,DDR3,1600,2,4000,2586
IntelCorei37100U_DDR31600_4GB,2.4,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,4,DDR3,1600,2,4000,2586
IntelCorei37100U_DDR31600_6GB,2.4,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,6,DDR3,1600,2,4000,2586
IntelCorei37100U_DDR31600_7GB,2.4,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,7,DDR3,1600,2,4000,2586
IntelCorei37167U_DDR31600_2GB,2.8,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,2,DDR3,1600,2,4000,2286
IntelCorei37167U_DDR31600_3GB,2.8,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,3,DDR3,1600,2,4000,2286
IntelCorei37167U_DDR31600_4GB,2.8,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,4,DDR3,1600,2,4000,2286
IntelCorei37167U_DDR31600_6GB,2.8,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,6,DDR3,1600,2,4000,2286
IntelCorei37167U_DDR31600_7GB,2.8,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,7,DDR3,1600,2,4000,2286
IntelCorei37167U_LPDDR31866_2GB,2.8,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,2,LPDDR3,1866,2,4000,2236
IntelCorei37167U_LPDDR31866_3GB,2.8,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,3,LPDDR3,1866,2,4000,2236
IntelCorei37167U_LPDDR31866_4GB,2.8,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,4,LPDDR3,1866,2,4000,2236
IntelCorei37167U_LPDDR31866_6GB,2.8,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,6,LPDDR3,1866,2,4000,2236
IntelCorei37167U_LPDDR31866_7GB,2.8,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,7,LPDDR3,1866,2,4000,2236
IntelCorei37167U_DDR42133_2GB,2.8,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,2,DDR4,2133,2,4000,2266
IntelCorei37167U_DDR42133_3GB,2.8,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,3,DDR4,2133,2,4000,2266
IntelCorei37167U_DDR42133_4GB,2.8,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,4,DDR4,2133,2,4000,2266
IntelCorei37167U_DDR42133_6GB,2.8,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,6,DDR4,2133,2,4000,2266
IntelCorei37167U_DDR42133_7GB,2.8,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,7,DDR4,2133,2,4000,2266
IntelCorei37102E_DDR31600_2GB,2.1,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,2,DDR3,1600,2,4000,2890
IntelCorei37102E_DDR31600_3GB,2.1,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,3,DDR3,1600,2,4000,2890
IntelCorei37102E_DDR31600_4GB,2.1,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,4,DDR3,1600,2,4000,2890
IntelCorei37102E_DDR31600_6GB,2.1,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,6,DDR3,1600,2,4000,2890
IntelCorei37102E_DDR31600_7GB,2.1,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,7,DDR3,1600,2,4000,2890
IntelCorei37102E_DDR42133_2GB,2.1,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,2,DDR4,2133,2,4000,2877
IntelCorei37102E_DDR42133_3GB,2.1,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,3,DDR4,2133,2,4000,2877
IntelCorei37102E_DDR42133_4GB,2.1,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,4,DDR4,2133,2,4000,2877
IntelCorei37102E_DDR42133_6GB,2.1,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,6,DDR4,2133,2,4000,2877
IntelCorei37102E_DDR42133_7GB,2.1,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,7,DDR4,2133,2,4000,2877
IntelCorei36100U_LPDDR31600_2GB,2.3,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,2,LPDDR3,1600,2,4000,2669
IntelCorei36100U_LPDDR31600_3GB,2.3,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,3,LPDDR3,1600,2,4000,2669
IntelCorei36100U_LPDDR31600_4GB,2.3,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,4,LPDDR3,1600,2,4000,2669
IntelCorei36100U_LPDDR31600_6GB,2.3,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,6,LPDDR3,1600,2,4000,2669
IntelCorei36100U_LPDDR31600_7GB,2.3,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,7,LPDDR3,1600,2,4000,2669
IntelCorei36100U_LPDDR31866_2GB,2.3,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,2,LPDDR3,1866,2,4000,2635
IntelCorei36100U_LPDDR31866_3GB,2.3,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,3,LPDDR3,1866,2,4000,2635
IntelCorei36100U_LPDDR31866_4GB,2.3,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,4,LPDDR3,1866,2,4000,2635
IntelCorei36100U_LPDDR31866_6GB,2.3,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,6,LPDDR3,1866,2,4000,2635
IntelCorei36100U_LPDDR31866_7GB,2.3,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,7,LPDDR3,1866,2,4000,2635
IntelCorei36100U_DDR41866_2GB,2.3,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,2,DDR4,1866,2,4000,2653
IntelCorei36100U_DDR41866_3GB,2.3,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,3,DDR4,1866,2,4000,2653
IntelCorei36100U_DDR41866_4GB,2.3,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,4,DDR4,1866,2,4000,2653
IntelCorei36100U_DDR41866_6GB,2.3,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,6,DDR4,1866,2,4000,2653
IntelCorei36100U_DDR41866_7GB,2.3,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,7,DDR4,1866,2,4000,2653
IntelCorei36167U_LPDDR31600_2GB,2.7,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,2,LPDDR3,1600,2,4000,2317
IntelCorei36167U_LPDDR31600_3GB,2.7,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,3,LPDDR3,1600,2,4000,2317
IntelCorei36167U_LPDDR31600_4GB,2.7,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,4,LPDDR3,1600,2,4000,2317
IntelCorei36167U_LPDDR31600_6GB,2.7,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,6,LPDDR3,1600,2,4000,2317
IntelCorei36167U_LPDDR31600_7GB,2.7,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,7,LPDDR3,1600,2,4000,2317
IntelCorei36167U_DDR41866_2GB,2.7,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,2,DDR4,1866,2,4000,2318
IntelCorei36167U_DDR41866_3GB,2.7,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,3,DDR4,1866,2,4000,2318
IntelCorei36167U_DDR41866_4GB,2.7,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,4,DDR4,1866,2,4000,2318
IntelCorei36167U_DDR41866_6GB,2.7,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,6,DDR4,1866,2,4000,2318
IntelCorei36167U_DDR41866_7GB,2.7,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,7,DDR4,1866,2,4000,2318
AdvMicDevRyzen31200_DDR42666_2GB,3.1,X86_64,8,64,1,32,8,64,1,512,16,64,4,8,2,DDR4,2666,4,4000,1994
AdvMicDevRyzen31200_DDR42666_3GB,3.1,X86_64,8,64,1,32,8,64,1,512,16,64,4,8,3,DDR4,2666,4,4000,1994
AdvMicDevRyzen31200_DDR42666_4GB,3.1,X86_64,8,64,1,32,8,64,1,512,16,64,4,8,4,DDR4,2666,4,4000,1994
AdvMicDevRyzen31200_DDR42666_6GB,3.1,X86_64,8,64,1,32,8,64,1,512,16,64,4,8,6,DDR4,2666,4,4000,1994
AdvMicDevRyzen31200_DDR42666_7GB,3.1,X86_64,8,64,1,32,8,64,1,512,16,64,4,8,7,DDR4,2666,4,4000,1994
AdvMicDevRyzen51500X_DDR42666_2GB,3.5,X86_64,8,64,1,32,8,64,1,512,16,64,4,16,2,DDR4,2666,4,4000,1809
AdvMicDevRyzen51500X_DDR42666_3GB,3.5,X86_64,8,64,1,32,8,64,1,512,16,64,4,16,3,DDR4,2666,4,4000,1809
AdvMicDevRyzen51500X_DDR42666_4GB,3.5,X86_64,8,64,1,32,8,64,1,512,16,64,4,16,4,DDR4,2666,4,4000,1809
AdvMicDevRyzen51500X_DDR42666_6GB,3.5,X86_64,8,64,1,32,8,64,1,512,16,64,4,16,6,DDR4,2666,4,4000,1809
AdvMicDevRyzen51500X_DDR42666_7GB,3.5,X86_64,8,64,1,32,8,64,1,512,16,64,4,16,7,DDR4,2666,4,4000,1809
AdvMicDevRyzen51600X_DDR42666_2GB,3.6,X86_64,8,64,1,32,8,64,1,512,16,64,6,16,2,DDR4,2666,6,4000,1783
